[[0, 0, 1, 1, 0, 0, 1], 2.330851505373754, 0.015027999877929688, 0]
[[0, 0, 1, 1, 0, 2, 2], 87.0616998771504, 0.01626110076904297, 0]
[[0, 0, 1, 1, 0, 4, 3], 119.86436272121401, 0.029029130935668945, 0]
[[0, 0, 1, 1, 0, 6, 4], 28.903481696043265, 0.07206869125366211, 0]
[[0, 2, 2, 3, 0, 0, 1], 7.402523395624887, 0.05980181694030762, 0]
[[0, 2, 2, 3, 0, 2, 2], 1.736132978322279, 0.027490615844726562, 0]
[[0, 2, 2, 3, 0, 4, 3], 75.89996007383425, 0.024005651473999023, 0]
[[0, 2, 2, 3, 0, 6, 4], 44.49144068215901, 0.0297391414642334, 0]
[[0, 4, 3, 5, 0, 0, 1], 1.1899892207224143, 0.007375001907348633, 0]
[[0, 4, 3, 5, 0, 2, 2], 9.513590058400746, 0.02030158042907715, 0]
[[0, 4, 3, 5, 0, 4, 3], 64.2018599395816, 0.019949674606323242, 0]
[[0, 4, 3, 5, 0, 6, 4], 18.157844050298777, 0.01736593246459961, 0]
[[0, 6, 4, 7, 0, 0, 1], 3.5650382387536825, 0.015034675598144531, 0]
[[0, 6, 4, 7, 0, 2, 2], 49.27537148363031, 0.0179445743560791, 0]
[[0, 6, 4, 7, 0, 4, 3], 313.41216613618053, 0.017472505569458008, 0]
[[0, 6, 4, 7, 0, 6, 4], 27.1473006094132, 0.03608202934265137, 0]
[[1, 1, 0, 0, 1, 1, 0], 3.0565213103662656, 0.018015384674072266, 0]
[[1, 1, 0, 2, 2, 3, 0], 4.437806875716508, 0.0220184326171875, 0]
[[1, 1, 0, 4, 3, 5, 0], 2.055092978563269, 0.015022754669189453, 0]
[[1, 1, 0, 6, 4, 7, 0], 1.4848525490214342, 0.005032539367675781, 0]
[[2, 3, 0, 0, 1, 1, 0], 67.97114689820111, 0.019054651260375977, 0]
[[2, 3, 0, 2, 2, 3, 0], 2.482146899503478, 0.01337742805480957, 0]
[[2, 3, 0, 4, 3, 5, 0], 5.372826019850496, 0.015055418014526367, 0]
[[2, 3, 0, 6, 4, 7, 0], 36.400797744929044, 0.010318517684936523, 0]
[[3, 5, 0, 0, 1, 1, 0], 138.51173122655354, 0.010221242904663086, 0]
[[3, 5, 0, 2, 2, 3, 0], 83.77515673749987, 0.01603984832763672, 0]
[[3, 5, 0, 4, 3, 5, 0], 58.131184992229365, 0.018027067184448242, 0]
[[3, 5, 0, 6, 4, 7, 0], 376.87619589994483, 0.007850885391235352, 0]
[[4, 7, 0, 0, 1, 1, 0], 34.59211055362455, 0.04850363731384277, 0]
[[4, 7, 0, 2, 2, 3, 0], 42.898546319629084, 0.02382636070251465, 0]
[[4, 7, 0, 4, 3, 5, 0], 14.37673945722878, 0.00789022445678711, 0]
[[4, 7, 0, 6, 4, 7, 0], 31.090814312128373, 0.007032155990600586, 0]
