[[0, 0, 1, 1, 0, 0, 1], 1.5486849950333585, 0.00017213821411132812, 0]
[[0, 0, 1, 1, 0, 2, 2], 509.79156087064104, 0.0001995563507080078, 0]
[[0, 0, 1, 1, 0, 4, 3], 614.4768401714314, 0.00042319297790527344, 0]
[[0, 0, 1, 1, 0, 6, 4], 144.03121621185983, 0.00047278404235839844, 0]
[[0, 2, 2, 3, 0, 0, 1], 12.04483698539772, 0.0001747608184814453, 0]
[[0, 2, 2, 3, 0, 2, 2], 1.5486849950333585, 0.0001838207244873047, 0]
[[0, 2, 2, 3, 0, 4, 3], 167.55025948072813, 0.0003981590270996094, 0]
[[0, 2, 2, 3, 0, 6, 4], 94.19002135435223, 0.00038814544677734375, 0]
[[0, 4, 3, 5, 0, 0, 1], 4.182984253924325, 0.0006761550903320312, 0]
[[0, 4, 3, 5, 0, 2, 2], 3.4412581529196657, 0.0006120204925537109, 0]
[[0, 4, 3, 5, 0, 4, 3], 18.034908697211996, 0.0008440017700195312, 0]
[[0, 4, 3, 5, 0, 6, 4], 5.204664123302249, 0.0008323192596435547, 0]
[[0, 6, 4, 7, 0, 0, 1], 1.8916613204695545, 0.0006937980651855469, 0]
[[0, 6, 4, 7, 0, 2, 2], 12.083520101651906, 0.0006551742553710938, 0]
[[0, 6, 4, 7, 0, 4, 3], 63.39028288568603, 0.0008692741394042969, 0]
[[0, 6, 4, 7, 0, 6, 4], 6.155739574920007, 0.0008423328399658203, 0]
[[1, 1, 0, 0, 1, 1, 0], 1.5486849950333585, 0.00018405914306640625, 0]
[[1, 1, 0, 2, 2, 3, 0], 12.04483698539772, 0.00019359588623046875, 0]
[[1, 1, 0, 4, 3, 5, 0], 4.182984253924325, 0.0006296634674072266, 0]
[[1, 1, 0, 6, 4, 7, 0], 1.8916613204695545, 0.0006616115570068359, 0]
[[2, 3, 0, 0, 1, 1, 0], 509.79156087064104, 0.00018858909606933594, 0]
[[2, 3, 0, 2, 2, 3, 0], 1.5486849950333585, 0.00016641616821289062, 0]
[[2, 3, 0, 4, 3, 5, 0], 3.4412581529196657, 0.0006284713745117188, 0]
[[2, 3, 0, 6, 4, 7, 0], 12.083520101651906, 0.0006279945373535156, 0]
[[3, 5, 0, 0, 1, 1, 0], 614.4768401714314, 0.0003783702850341797, 0]
[[3, 5, 0, 2, 2, 3, 0], 167.55025948072813, 0.0004203319549560547, 0]
[[3, 5, 0, 4, 3, 5, 0], 18.034908697211996, 0.0008397102355957031, 0]
[[3, 5, 0, 6, 4, 7, 0], 63.39028288568603, 0.0008168220520019531, 0]
[[4, 7, 0, 0, 1, 1, 0], 144.03121621185983, 0.0003895759582519531, 0]
[[4, 7, 0, 2, 2, 3, 0], 94.19002135435223, 0.0004107952117919922, 0]
[[4, 7, 0, 4, 3, 5, 0], 5.204664123302249, 0.0008323192596435547, 0]
[[4, 7, 0, 6, 4, 7, 0], 6.155739574920007, 0.0008077621459960938, 0]
