[[0, 0, 1, 1, 0, 0, 1], 7.9999999999999999696, 0.009003400802612305, 0]
[[0, 0, 1, 1, 0, 2, 2], 1.1831200742226225319, 0.009244203567504883, 0]
[[0, 0, 1, 1, 0, 4, 3], 2.9761270083000925326, 0.017079591751098633, 0]
[[0, 0, 1, 1, 0, 6, 4], 1.0107322042150149615, 0.03705406188964844, 0]
[[0, 2, 2, 3, 0, 0, 1], 1.0286133365928460835, 0.01728200912475586, 0]
[[0, 2, 2, 3, 0, 2, 2], 248.37446702200371508, 0.014052152633666992, 0]
[[0, 2, 2, 3, 0, 4, 3], 3.100939395329855325, 0.015096664428710938, 0]
[[0, 2, 2, 3, 0, 6, 4], 1.5230591381640834444, 0.013763427734375, 0]
[[0, 4, 3, 5, 0, 0, 1], 2.211952495878037704, 0.013789653778076172, 0]
[[0, 4, 3, 5, 0, 2, 2], 6.8780581410982197426, 0.01397252082824707, 0]
[[0, 4, 3, 5, 0, 4, 3], 8.198926123486111455, 0.015141487121582031, 0]
[[0, 4, 3, 5, 0, 6, 4], 1.1938135717934827786, 0.0167996883392334, 0]
[[0, 6, 4, 7, 0, 0, 1], 1.0003061750096355052, 0.01499319076538086, 0]
[[0, 6, 4, 7, 0, 2, 2], 2.1150461962820407565, 0.016986608505249023, 0]
[[0, 6, 4, 7, 0, 4, 3], 3.7440893413292778216, 0.01806354522705078, 0]
[[0, 6, 4, 7, 0, 6, 4], 1.0093667205058127456, 0.02304363250732422, 0]
[[1, 1, 0, 0, 1, 1, 0], 10.501685247601763028, 0.008938789367675781, 0]
[[1, 1, 0, 2, 2, 3, 0], 4.5804229217828053293, 0.01206350326538086, 0]
[[1, 1, 0, 4, 3, 5, 0], 6.5189928871259368985, 0.0181884765625, 0]
[[1, 1, 0, 6, 4, 7, 0], 1.1506992393096102483, 0.012309074401855469, 0]
[[2, 3, 0, 0, 1, 1, 0], 1.5475262680297754658, 0.008934497833251953, 0]
[[2, 3, 0, 2, 2, 3, 0], 354.53570708380145768, 0.010629892349243164, 0]
[[2, 3, 0, 4, 3, 5, 0], 5.251917594684775354, 0.014911174774169922, 0]
[[2, 3, 0, 6, 4, 7, 0], 1.9521841125864518134, 0.012536287307739258, 0]
[[3, 5, 0, 0, 1, 1, 0], 3.7853460271514453928, 0.011718273162841797, 0]
[[3, 5, 0, 2, 2, 3, 0], 3.5308025547447463917, 0.011277437210083008, 0]
[[3, 5, 0, 4, 3, 5, 0], 7.7659373646263513916, 0.01792597770690918, 0]
[[3, 5, 0, 6, 4, 7, 0], 1.8575008105318989325, 0.014431953430175781, 0]
[[4, 7, 0, 0, 1, 1, 0], 1.324184508238652471, 0.019591808319091797, 0]
[[4, 7, 0, 2, 2, 3, 0], 4.2103776118065142655, 0.012063026428222656, 0]
[[4, 7, 0, 4, 3, 5, 0], 4.4896983186748458203, 0.015070676803588867, 0]
[[4, 7, 0, 6, 4, 7, 0], 1.1608747417963220028, 0.014353036880493164, 0]
