[[0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1], 1.135840937008757, 0.061051368713378906, 0]
[[0, 0, 1, 1, 0, 0, 1, 1, 0, 2, 2], 1.0688695219217097, 0.07177853584289551, 0]
[[0, 0, 1, 1, 0, 0, 1, 1, 0, 4, 3], 1.1638352761436648, 0.07788848876953125, 0]
[[0, 0, 1, 1, 0, 0, 1, 1, 0, 6, 4], 1.898541608839048, 0.07916402816772461, 0]
[[0, 0, 1, 1, 0, 2, 2, 3, 0, 0, 1], 1.4086748384262482, 0.0756988525390625, 0]
[[0, 0, 1, 1, 0, 2, 2, 3, 0, 2, 2], 1.8139019465068678, 0.07413458824157715, 0]
[[0, 0, 1, 1, 0, 2, 2, 3, 0, 4, 3], 1.1467269740258483, 0.08409762382507324, 0]
[[0, 0, 1, 1, 0, 2, 2, 3, 0, 6, 4], 1.139475260026646, 0.06460022926330566, 0]
[[0, 0, 1, 1, 0, 4, 3, 5, 0, 0, 1], 1.104146166759944, 0.07391571998596191, 0]
[[0, 0, 1, 1, 0, 4, 3, 5, 0, 2, 2], 1.9713510870067799, 0.10207128524780273, 0]
[[0, 0, 1, 1, 0, 4, 3, 5, 0, 4, 3], 1.4932061799180638, 0.07457304000854492, 0]
[[0, 0, 1, 1, 0, 4, 3, 5, 0, 6, 4], 1.2252135755664955, 0.08116459846496582, 0]
[[0, 0, 1, 1, 0, 6, 4, 7, 0, 0, 1], 2.6281726864218697, 0.06827926635742188, 0]
[[0, 0, 1, 1, 0, 6, 4, 7, 0, 2, 2], 1.9805056983858276, 0.08693337440490723, 0]
[[0, 0, 1, 1, 0, 6, 4, 7, 0, 4, 3], 1.1117586985477714, 0.07393884658813477, 0]
[[0, 0, 1, 1, 0, 6, 4, 7, 0, 6, 4], 1.0186752857293506, 0.07983827590942383, 0]
[[0, 2, 2, 3, 0, 0, 1, 1, 0, 0, 1], 2.0186143948893767, 0.07590651512145996, 0]
[[0, 2, 2, 3, 0, 0, 1, 1, 0, 2, 2], 1.3253722374061567, 0.07631993293762207, 0]
[[0, 2, 2, 3, 0, 0, 1, 1, 0, 4, 3], 1.4248881835297198, 0.07805681228637695, 0]
[[0, 2, 2, 3, 0, 0, 1, 1, 0, 6, 4], 1.1980734513458964, 0.07979249954223633, 0]
[[0, 2, 2, 3, 0, 2, 2, 3, 0, 0, 1], 1.0772357865581625, 0.07740950584411621, 0]
[[0, 2, 2, 3, 0, 2, 2, 3, 0, 2, 2], 1.1487350941509709, 0.07759571075439453, 0]
[[0, 2, 2, 3, 0, 2, 2, 3, 0, 4, 3], 1.0152062083511677, 0.08729147911071777, 0]
[[0, 2, 2, 3, 0, 2, 2, 3, 0, 6, 4], 1.0406519748808325, 0.08649349212646484, 0]
[[0, 2, 2, 3, 0, 4, 3, 5, 0, 0, 1], 1.0979930784064311, 0.09481573104858398, 0]
[[0, 2, 2, 3, 0, 4, 3, 5, 0, 2, 2], 1.1753564615623002, 0.07578611373901367, 0]
[[0, 2, 2, 3, 0, 4, 3, 5, 0, 4, 3], 1.681456084083141, 0.0777273178100586, 0]
[[0, 2, 2, 3, 0, 4, 3, 5, 0, 6, 4], 1.7823244133409535, 0.07406401634216309, 0]
[[0, 2, 2, 3, 0, 6, 4, 7, 0, 0, 1], 5.936550156867292, 0.07653617858886719, 0]
[[0, 2, 2, 3, 0, 6, 4, 7, 0, 2, 2], 2.3380504584812383, 0.08979344367980957, 0]
[[0, 2, 2, 3, 0, 6, 4, 7, 0, 4, 3], 1.75485074437723, 0.07610750198364258, 0]
[[0, 2, 2, 3, 0, 6, 4, 7, 0, 6, 4], 1.2064654350861923, 0.07079005241394043, 0]
[[0, 4, 3, 5, 0, 0, 1, 1, 0, 0, 1], 1.2606433828508798, 0.07118105888366699, 0]
[[0, 4, 3, 5, 0, 0, 1, 1, 0, 2, 2], 1.5489646985075494, 0.11368155479431152, 0]
[[0, 4, 3, 5, 0, 0, 1, 1, 0, 4, 3], 1.4088393677719753, 0.09365320205688477, 0]
[[0, 4, 3, 5, 0, 0, 1, 1, 0, 6, 4], 1.5940799192536261, 0.0839393138885498, 0]
[[0, 4, 3, 5, 0, 2, 2, 3, 0, 0, 1], 1.2381749126940205, 0.07509970664978027, 0]
[[0, 4, 3, 5, 0, 2, 2, 3, 0, 2, 2], 1.1492539786503695, 0.08854055404663086, 0]
[[0, 4, 3, 5, 0, 2, 2, 3, 0, 4, 3], 1.1333477617935253, 0.12715625762939453, 0]
[[0, 4, 3, 5, 0, 2, 2, 3, 0, 6, 4], 1.247824133561773, 0.08908820152282715, 0]
[[0, 4, 3, 5, 0, 4, 3, 5, 0, 0, 1], 1.1446115604051204, 0.19712424278259277, 0]
[[0, 4, 3, 5, 0, 4, 3, 5, 0, 2, 2], 1.3573109456495538, 0.09230208396911621, 0]
[[0, 4, 3, 5, 0, 4, 3, 5, 0, 4, 3], 1.0582187715340248, 0.10441732406616211, 0]
[[0, 4, 3, 5, 0, 4, 3, 5, 0, 6, 4], 1.4542255288886894, 0.09931349754333496, 0]
[[0, 4, 3, 5, 0, 6, 4, 7, 0, 0, 1], 5.840305473372021, 0.08045220375061035, 0]
[[0, 4, 3, 5, 0, 6, 4, 7, 0, 2, 2], 1.39770862175819, 0.08081603050231934, 0]
[[0, 4, 3, 5, 0, 6, 4, 7, 0, 4, 3], 1.0804749251524661, 0.10001587867736816, 0]
[[0, 4, 3, 5, 0, 6, 4, 7, 0, 6, 4], 2.315235730889544, 0.10172915458679199, 0]
[[0, 6, 4, 7, 0, 0, 1, 1, 0, 0, 1], 2.188272497055642, 0.07055330276489258, 0]
[[0, 6, 4, 7, 0, 0, 1, 1, 0, 2, 2], 2.5252126156054433, 0.07154250144958496, 0]
[[0, 6, 4, 7, 0, 0, 1, 1, 0, 4, 3], 1.2882447395300802, 0.1021723747253418, 0]
[[0, 6, 4, 7, 0, 0, 1, 1, 0, 6, 4], 3.668663439672572, 0.10058712959289551, 0]
[[0, 6, 4, 7, 0, 2, 2, 3, 0, 0, 1], 1.5578940707745064, 0.08485293388366699, 0]
[[0, 6, 4, 7, 0, 2, 2, 3, 0, 2, 2], 1.0799907421553314, 0.07378458976745605, 0]
[[0, 6, 4, 7, 0, 2, 2, 3, 0, 4, 3], 1.473547824788298, 0.07718992233276367, 0]
[[0, 6, 4, 7, 0, 2, 2, 3, 0, 6, 4], 1.0087745151898635, 0.08674240112304688, 0]
[[0, 6, 4, 7, 0, 4, 3, 5, 0, 0, 1], 2.369663864916961, 0.08192157745361328, 0]
[[0, 6, 4, 7, 0, 4, 3, 5, 0, 2, 2], 1.1881207429257865, 0.08284902572631836, 0]
[[0, 6, 4, 7, 0, 4, 3, 5, 0, 4, 3], 1.5713696122858223, 0.09828424453735352, 0]
[[0, 6, 4, 7, 0, 4, 3, 5, 0, 6, 4], 3.0169267263956803, 0.09538054466247559, 0]
[[0, 6, 4, 7, 0, 6, 4, 7, 0, 0, 1], 1.4953526893647806, 0.11193227767944336, 0]
[[0, 6, 4, 7, 0, 6, 4, 7, 0, 2, 2], 1.2477683013937353, 0.08868885040283203, 0]
[[0, 6, 4, 7, 0, 6, 4, 7, 0, 4, 3], 1.7904044790649967, 0.10812211036682129, 0]
[[0, 6, 4, 7, 0, 6, 4, 7, 0, 6, 4], 1.3444743461079467, 0.08995294570922852, 0]
[[1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0], 1.0558642483440879, 0.0865318775177002, 0]
[[1, 1, 0, 0, 1, 1, 0, 2, 2, 3, 0], 1.1110176207021232, 0.07794547080993652, 0]
[[1, 1, 0, 0, 1, 1, 0, 4, 3, 5, 0], 1.0763503831471368, 0.07604026794433594, 0]
[[1, 1, 0, 0, 1, 1, 0, 6, 4, 7, 0], 1.0410539536161538, 0.0701594352722168, 0]
[[1, 1, 0, 2, 2, 3, 0, 0, 1, 1, 0], 1.2752518274799416, 0.06571841239929199, 0]
[[1, 1, 0, 2, 2, 3, 0, 2, 2, 3, 0], 1.3619075253559894, 0.06651139259338379, 0]
[[1, 1, 0, 2, 2, 3, 0, 4, 3, 5, 0], 1.2687607455617451, 0.0775601863861084, 0]
[[1, 1, 0, 2, 2, 3, 0, 6, 4, 7, 0], 1.1364218819623264, 0.07347488403320312, 0]
[[1, 1, 0, 4, 3, 5, 0, 0, 1, 1, 0], 1.263885192381881, 0.07481598854064941, 0]
[[1, 1, 0, 4, 3, 5, 0, 2, 2, 3, 0], 1.1496602058073646, 0.07442569732666016, 0]
[[1, 1, 0, 4, 3, 5, 0, 4, 3, 5, 0], 1.748362957822223, 0.08421659469604492, 0]
[[1, 1, 0, 4, 3, 5, 0, 6, 4, 7, 0], 1.2580027832013956, 0.08230972290039062, 0]
[[1, 1, 0, 6, 4, 7, 0, 0, 1, 1, 0], 1.641581097146389, 0.07207417488098145, 0]
[[1, 1, 0, 6, 4, 7, 0, 2, 2, 3, 0], 1.026440934720372, 0.07272148132324219, 0]
[[1, 1, 0, 6, 4, 7, 0, 4, 3, 5, 0], 1.2855558660181678, 0.08175468444824219, 0]
[[1, 1, 0, 6, 4, 7, 0, 6, 4, 7, 0], 1.3213518750325963, 0.07907247543334961, 0]
[[2, 3, 0, 0, 1, 1, 0, 0, 1, 1, 0], 1.0629335450022233, 0.06501245498657227, 0]
[[2, 3, 0, 0, 1, 1, 0, 2, 2, 3, 0], 1.247929595220123, 0.06710004806518555, 0]
[[2, 3, 0, 0, 1, 1, 0, 4, 3, 5, 0], 1.0129962448940242, 0.08857059478759766, 0]
[[2, 3, 0, 0, 1, 1, 0, 6, 4, 7, 0], 1.1968654235287413, 0.07355928421020508, 0]
[[2, 3, 0, 2, 2, 3, 0, 0, 1, 1, 0], 1.2605936511934246, 0.09023857116699219, 0]
[[2, 3, 0, 2, 2, 3, 0, 2, 2, 3, 0], 1.0077554701619353, 0.08230924606323242, 0]
[[2, 3, 0, 2, 2, 3, 0, 4, 3, 5, 0], 1.0886869599344067, 0.07902288436889648, 0]
[[2, 3, 0, 2, 2, 3, 0, 6, 4, 7, 0], 1.3469852831904874, 0.08275842666625977, 0]
[[2, 3, 0, 4, 3, 5, 0, 0, 1, 1, 0], 1.328323992790001, 0.08020186424255371, 0]
[[2, 3, 0, 4, 3, 5, 0, 2, 2, 3, 0], 1.3808353737477874, 0.0768585205078125, 0]
[[2, 3, 0, 4, 3, 5, 0, 4, 3, 5, 0], 1.228400096044405, 0.08436274528503418, 0]
[[2, 3, 0, 4, 3, 5, 0, 6, 4, 7, 0], 1.385005523425296, 0.1017293930053711, 0]
[[2, 3, 0, 6, 4, 7, 0, 0, 1, 1, 0], 1.1151225596381733, 0.07182979583740234, 0]
[[2, 3, 0, 6, 4, 7, 0, 2, 2, 3, 0], 1.816407023392257, 0.07315611839294434, 0]
[[2, 3, 0, 6, 4, 7, 0, 4, 3, 5, 0], 1.5898388161126866, 0.08522152900695801, 0]
[[2, 3, 0, 6, 4, 7, 0, 6, 4, 7, 0], 1.145425802372537, 0.08134675025939941, 0]
[[3, 5, 0, 0, 1, 1, 0, 0, 1, 1, 0], 2.174076843028012, 0.0754079818725586, 0]
[[3, 5, 0, 0, 1, 1, 0, 2, 2, 3, 0], 1.2881480408522248, 0.07338833808898926, 0]
[[3, 5, 0, 0, 1, 1, 0, 4, 3, 5, 0], 1.2595198666290406, 0.07891511917114258, 0]
[[3, 5, 0, 0, 1, 1, 0, 6, 4, 7, 0], 1.6953414415934607, 0.07754039764404297, 0]
[[3, 5, 0, 2, 2, 3, 0, 0, 1, 1, 0], 2.1602556479924075, 0.07385730743408203, 0]
[[3, 5, 0, 2, 2, 3, 0, 2, 2, 3, 0], 1.1266218723535848, 0.07716751098632812, 0]
[[3, 5, 0, 2, 2, 3, 0, 4, 3, 5, 0], 1.1344718281354067, 0.0819551944732666, 0]
[[3, 5, 0, 2, 2, 3, 0, 6, 4, 7, 0], 1.3434840566318238, 0.08019495010375977, 0]
[[3, 5, 0, 4, 3, 5, 0, 0, 1, 1, 0], 1.0200137529942044, 0.09177732467651367, 0]
[[3, 5, 0, 4, 3, 5, 0, 2, 2, 3, 0], 1.2286454755885297, 0.08398962020874023, 0]
[[3, 5, 0, 4, 3, 5, 0, 4, 3, 5, 0], 1.271523397913972, 0.10106110572814941, 0]
[[3, 5, 0, 4, 3, 5, 0, 6, 4, 7, 0], 1.263651635308721, 0.10202503204345703, 0]
[[3, 5, 0, 6, 4, 7, 0, 0, 1, 1, 0], 1.320322575684981, 0.07930231094360352, 0]
[[3, 5, 0, 6, 4, 7, 0, 2, 2, 3, 0], 1.4385560210995318, 0.08038735389709473, 0]
[[3, 5, 0, 6, 4, 7, 0, 4, 3, 5, 0], 1.7264745909414358, 0.09359073638916016, 0]
[[3, 5, 0, 6, 4, 7, 0, 6, 4, 7, 0], 1.2540195051850722, 0.09352493286132812, 0]
[[4, 7, 0, 0, 1, 1, 0, 0, 1, 1, 0], 1.3591404935814657, 0.07051730155944824, 0]
[[4, 7, 0, 0, 1, 1, 0, 2, 2, 3, 0], 1.2485868512399085, 0.07262206077575684, 0]
[[4, 7, 0, 0, 1, 1, 0, 4, 3, 5, 0], 1.4860307769151762, 0.08096837997436523, 0]
