[[0, 1, 2, 4, 0, 1, 2, 4, 0], 1.0217338053254899, 0.7081253528594971, 0]
[[0, 1, 2, 4, 0, 0, 1, 3, 0], 1.1105497914951035, 0.7704997062683105, 0]
[[0, 1, 2, 4, 0, 2, 3, 5, 0], 1.0540576523085308, 0.7065157890319824, 0]
[[0, 0, 1, 3, 0, 1, 2, 4, 0], 1.0861949244966425, 0.7678470611572266, 0]
[[0, 0, 1, 3, 0, 0, 1, 3, 0], 1.001479787812397, 0.9815127849578857, 0]
[[0, 0, 1, 3, 0, 2, 3, 5, 0], 1.0547521329616405, 0.7725863456726074, 0]
[[0, 2, 3, 5, 0, 1, 2, 4, 0], 1.0961753196588202, 0.6874339580535889, 0]
[[0, 2, 3, 5, 0, 0, 1, 3, 0], 1.063718895028664, 0.7957110404968262, 0]
[[0, 2, 3, 5, 0, 2, 3, 5, 0], 1.0120661122653205, 0.7166087627410889, 0]
[[1, 3, 0, 1, 2, 4, 0, 1, 2], 1.055216350119958, 0.7223351001739502, 0]
[[1, 3, 0, 1, 2, 4, 0, 0, 1], 1.1893369980628075, 0.7497255802154541, 0]
[[1, 3, 0, 1, 2, 4, 0, 2, 3], 1.0343808083004125, 0.7678685188293457, 0]
[[1, 3, 0, 0, 1, 3, 0, 1, 2], 1.0537899347153654, 0.7950046062469482, 0]
[[1, 3, 0, 0, 1, 3, 0, 0, 1], 1.000688185795767, 0.8428955078125, 0]
[[1, 3, 0, 0, 1, 3, 0, 2, 3], 1.0166566828998977, 0.7914366722106934, 0]
[[1, 3, 0, 2, 3, 5, 0, 1, 2], 1.0092300509634056, 0.7182738780975342, 0]
[[1, 3, 0, 2, 3, 5, 0, 0, 1], 1.0045976722409287, 0.7750411033630371, 0]
[[1, 3, 0, 2, 3, 5, 0, 2, 3], 1.02752642616701, 0.7411899566650391, 0]
[[3, 5, 0, 1, 2, 4, 0, 1, 2], 1.0038752137104965, 0.8635034561157227, 0]
[[3, 5, 0, 1, 2, 4, 0, 0, 1], 1.0172708209187666, 0.7361557483673096, 0]
[[3, 5, 0, 1, 2, 4, 0, 2, 3], 1.027813554122117, 0.6892962455749512, 0]
[[3, 5, 0, 0, 1, 3, 0, 1, 2], 1.0517757479099759, 0.760577917098999, 0]
[[3, 5, 0, 0, 1, 3, 0, 0, 1], 1.014081314456647, 0.8413131237030029, 0]
[[3, 5, 0, 0, 1, 3, 0, 2, 3], 1.027559701622298, 0.7833592891693115, 0]
[[3, 5, 0, 2, 3, 5, 0, 1, 2], 1.1034802443565983, 0.7397186756134033, 0]
[[3, 5, 0, 2, 3, 5, 0, 0, 1], 1.015835245462173, 0.7565412521362305, 0]
[[3, 5, 0, 2, 3, 5, 0, 2, 3], 1.061450246263504, 0.733410120010376, 0]
[[2, 4, 0, 1, 2, 4, 0, 1, 2], 1.0081828477824268, 0.6833028793334961, 0]
[[2, 4, 0, 1, 2, 4, 0, 0, 1], 1.0029420818486388, 0.7263152599334717, 0]
[[2, 4, 0, 1, 2, 4, 0, 2, 3], 1.0367571057971066, 0.9773879051208496, 0]
[[2, 4, 0, 0, 1, 3, 0, 1, 2], 1.139784025998132, 0.7498233318328857, 0]
[[2, 4, 0, 0, 1, 3, 0, 0, 1], 1.0552154786794001, 0.8121426105499268, 0]
[[2, 4, 0, 0, 1, 3, 0, 2, 3], 1.0382544504325601, 0.7658236026763916, 0]
[[2, 4, 0, 2, 3, 5, 0, 1, 2], 1.3147594144514927, 0.6802680492401123, 0]
[[2, 4, 0, 2, 3, 5, 0, 0, 1], 1.0810276756615673, 0.7346782684326172, 0]
[[2, 4, 0, 2, 3, 5, 0, 2, 3], 1.025190966430643, 0.6924400329589844, 0]
