[[0, 1, 2, 4, 0, 1, 2, 4, 0], 272.86410374407593102, 0.17035961151123047, 0]
[[0, 1, 2, 4, 0, 0, 1, 3, 0], 2.1159113418578701774, 0.1918649673461914, 0]
[[0, 1, 2, 4, 0, 2, 3, 5, 0], 1.4240518599416425174, 0.19295811653137207, 0]
[[0, 0, 1, 3, 0, 1, 2, 4, 0], 2.1672053436675219862, 0.2036292552947998, 0]
[[0, 0, 1, 3, 0, 0, 1, 3, 0], 5.018070291169386591, 0.2220151424407959, 0]
[[0, 0, 1, 3, 0, 2, 3, 5, 0], 1.6954383301552873427, 0.22220134735107422, 0]
[[0, 2, 3, 5, 0, 1, 2, 4, 0], 1.4469638425219519543, 0.16620254516601562, 0]
[[0, 2, 3, 5, 0, 0, 1, 3, 0], 1.6881686223580338577, 0.20451116561889648, 0]
[[0, 2, 3, 5, 0, 2, 3, 5, 0], 2.7856136557347754917, 0.18754220008850098, 0]
[[1, 3, 0, 1, 2, 4, 0, 1, 2], 283.87683869567145062, 0.1977827548980713, 0]
[[1, 3, 0, 1, 2, 4, 0, 0, 1], 1.5997270482341009719, 0.23685717582702637, 0]
[[1, 3, 0, 1, 2, 4, 0, 2, 3], 1.628584330237888543, 0.14631247520446777, 0]
[[1, 3, 0, 0, 1, 3, 0, 1, 2], 6.2236186006194722923, 0.20442867279052734, 0]
[[1, 3, 0, 0, 1, 3, 0, 0, 1], 8.333817283252213641, 0.21624541282653809, 0]
[[1, 3, 0, 0, 1, 3, 0, 2, 3], 4.3097657392213812423, 0.20606780052185059, 0]
[[1, 3, 0, 2, 3, 5, 0, 1, 2], 1.93058079707853584, 0.19434046745300293, 0]
[[1, 3, 0, 2, 3, 5, 0, 0, 1], 1.4218570803681336904, 0.20085859298706055, 0]
[[1, 3, 0, 2, 3, 5, 0, 2, 3], 3.0159547010162200682, 0.21323394775390625, 0]
[[3, 5, 0, 1, 2, 4, 0, 1, 2], 251.05896618939741854, 0.16781067848205566, 0]
[[3, 5, 0, 1, 2, 4, 0, 0, 1], 1.6299355424475171733, 0.1970958709716797, 0]
[[3, 5, 0, 1, 2, 4, 0, 2, 3], 1.6615601784336992982, 0.17675995826721191, 0]
[[3, 5, 0, 0, 1, 3, 0, 1, 2], 3.6366015960019365868, 0.2098536491394043, 0]
[[3, 5, 0, 0, 1, 3, 0, 0, 1], 4.3245350089316072686, 0.20923137664794922, 0]
[[3, 5, 0, 0, 1, 3, 0, 2, 3], 2.0459265137770304148, 0.16581130027770996, 0]
[[3, 5, 0, 2, 3, 5, 0, 1, 2], 4.177498307521518722, 0.1933887004852295, 0]
[[3, 5, 0, 2, 3, 5, 0, 0, 1], 3.0284409161302709862, 0.1975088119506836, 0]
[[3, 5, 0, 2, 3, 5, 0, 2, 3], 6.14926186730272998, 0.18284177780151367, 0]
[[2, 4, 0, 1, 2, 4, 0, 1, 2], 2244.117780236706191, 0.17092275619506836, 0]
[[2, 4, 0, 1, 2, 4, 0, 0, 1], 259.62584756094213362, 0.1888577938079834, 0]
[[2, 4, 0, 1, 2, 4, 0, 2, 3], 210.79849191994386286, 0.17601513862609863, 0]
[[2, 4, 0, 0, 1, 3, 0, 1, 2], 5.532840781943822708, 0.1721649169921875, 0]
[[2, 4, 0, 0, 1, 3, 0, 0, 1], 6.082096915907987859, 0.21132230758666992, 0]
[[2, 4, 0, 0, 1, 3, 0, 2, 3], 3.4935229827913290867, 0.19254422187805176, 0]
[[2, 4, 0, 2, 3, 5, 0, 1, 2], 2.6477654477643656455, 0.17602181434631348, 0]
[[2, 4, 0, 2, 3, 5, 0, 0, 1], 1.8956570761473131613, 0.18303275108337402, 0]
[[2, 4, 0, 2, 3, 5, 0, 2, 3], 3.969990123003366915, 0.17248773574829102, 0]
