[[0, 1, 2, 4, 0, 1, 2], 10.43827035490485, 0.1798686981201172, 0]
[[0, 1, 2, 4, 0, 0, 1], 16.829955814175, 0.19718408584594727, 0]
[[0, 1, 2, 4, 0, 2, 3], 16.050457955327868, 0.218519926071167, 0]
[[0, 0, 1, 3, 0, 1, 2], 3.7449639762372597, 0.2640397548675537, 0]
[[0, 0, 1, 3, 0, 0, 1], 2.65231223505982, 0.4886445999145508, 0]
[[0, 0, 1, 3, 0, 2, 3], 4.717728892281619, 0.49660229682922363, 0]
[[0, 2, 3, 5, 0, 1, 2], 15.119691480804615, 0.23375797271728516, 0]
[[0, 2, 3, 5, 0, 0, 1], 16.573521937194062, 0.4760913848876953, 0]
[[0, 2, 3, 5, 0, 2, 3], 17.257568985610952, 0.46584439277648926, 0]
[[1, 3, 0, 1, 2, 4, 0], 20.387370939198988, 0.1986088752746582, 0]
[[1, 3, 0, 0, 1, 3, 0], 2.8807668657906684, 0.5963947772979736, 0]
[[1, 3, 0, 2, 3, 5, 0], 19.64322005571215, 0.5077266693115234, 0]
[[3, 5, 0, 1, 2, 4, 0], 18.416323575121165, 0.20077896118164062, 0]
[[3, 5, 0, 0, 1, 3, 0], 4.578619195935844, 0.5995688438415527, 0]
[[3, 5, 0, 2, 3, 5, 0], 19.98730465126789, 0.46126556396484375, 0]
[[2, 4, 0, 1, 2, 4, 0], 11.749945767967061, 0.1847825050354004, 0]
[[2, 4, 0, 0, 1, 3, 0], 3.411830581320835, 0.23606371879577637, 0]
[[2, 4, 0, 2, 3, 5, 0], 13.403196601745869, 0.2387373447418213, 0]
