[[0, 1, 2, 4, 0, 1, 2], 272.8641442375080991, 0.14759087562561035, 0]
[[0, 1, 2, 4, 0, 0, 1], 1.1664151841861856408, 0.16898036003112793, 0]
[[0, 1, 2, 4, 0, 2, 3], 1.1714390788053153639, 0.1434462070465088, 0]
[[0, 0, 1, 3, 0, 1, 2], 2.0012723369052455482, 0.1813488006591797, 0]
[[0, 0, 1, 3, 0, 0, 1], 3.2798511689429052855, 0.18799519538879395, 0]
[[0, 0, 1, 3, 0, 2, 3], 1.5809830957895374842, 0.18038725852966309, 0]
[[0, 2, 3, 5, 0, 1, 2], 1.4414469412886793227, 0.1623539924621582, 0]
[[0, 2, 3, 5, 0, 0, 1], 1.2109424746187752979, 0.17133522033691406, 0]
[[0, 2, 3, 5, 0, 2, 3], 2.5257270318124063412, 0.15922069549560547, 0]
[[1, 3, 0, 1, 2, 4, 0], 1.1696685644516791763, 0.16000652313232422, 0]
[[1, 3, 0, 0, 1, 3, 0], 3.2926267784103112172, 0.1869187355041504, 0]
[[1, 3, 0, 2, 3, 5, 0], 1.2185234310651406205, 0.17943739891052246, 0]
[[3, 5, 0, 1, 2, 4, 0], 1.1766051782070229048, 0.14572429656982422, 0]
[[3, 5, 0, 0, 1, 3, 0], 1.5942487767219206694, 0.17177939414978027, 0]
[[3, 5, 0, 2, 3, 5, 0], 2.5356052754208314806, 0.1567530632019043, 0]
[[2, 4, 0, 1, 2, 4, 0], 285.04244429943134148, 0.15247797966003418, 0]
[[2, 4, 0, 0, 1, 3, 0], 2.0059659992599713798, 0.1856231689453125, 0]
[[2, 4, 0, 2, 3, 5, 0], 1.4524583854193516564, 0.15784978866577148, 0]
