[[0, 0, 1, 1, 0], 1.0161608561815685, 0.07146501541137695, 0.071010273]
[[0, 2, 2, 3, 0], 1.0372878263400318, 0.04273414611816406, 0.042576618]
[[0, 4, 3, 5, 0], 1.0313839765290302, 0.10935688018798828, 0.108363595]
[[1, 1, 0, 0, 1], 1.0083776708425265, 0.03895735740661621, 0.038660121]
[[1, 1, 0, 2, 2], 1.0073648958771189, 0.046999216079711914, 0.046719754]
[[1, 1, 0, 4, 3], 1.011594326695754, 0.07396745681762695, 0.073296871]
[[2, 3, 0, 0, 1], 1.0108533584463861, 0.01819324493408203, 0.017940148]
[[2, 3, 0, 2, 2], 1.0133586589418049, 0.05912923812866211, 0.058949242]
[[2, 3, 0, 4, 3], 1.0141035101674671, 0.02952718734741211, 0.028948755]
[[3, 5, 0, 0, 1], 1.0248504024349248, 0.06118130683898926, 0.060494038]
[[3, 5, 0, 2, 2], 1.0221463675038667, 0.03900933265686035, 0.038403807]
[[3, 5, 0, 4, 3], 1.0256264687080745, 0.11025309562683105, 0.109308584]
