[[0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1], 18.540369262329633029, 0.23714709281921387, 0]
[[0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 2, 2], 7.9379668273190637567, 0.2481989860534668, 0]
[[0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 4, 3], 7.5307271597341773877, 0.2368319034576416, 0]
[[0, 0, 1, 1, 0, 0, 1, 1, 0, 2, 2, 3, 0, 0, 1], 4.554423284433404442, 0.22628068923950195, 0]
[[0, 0, 1, 1, 0, 0, 1, 1, 0, 2, 2, 3, 0, 2, 2], 7.0206478968823175196, 0.25919508934020996, 0]
[[0, 0, 1, 1, 0, 0, 1, 1, 0, 2, 2, 3, 0, 4, 3], 3.1352141711333123947, 0.2349715232849121, 0]
[[0, 0, 1, 1, 0, 0, 1, 1, 0, 4, 3, 5, 0, 0, 1], 3.710532433407032995, 0.24110078811645508, 0]
[[0, 0, 1, 1, 0, 0, 1, 1, 0, 4, 3, 5, 0, 2, 2], 2.4582820572171556034, 0.23427796363830566, 0]
[[0, 0, 1, 1, 0, 0, 1, 1, 0, 4, 3, 5, 0, 4, 3], 5.3397301159978122534, 0.24106764793395996, 0]
[[0, 0, 1, 1, 0, 2, 2, 3, 0, 0, 1, 1, 0, 0, 1], 3.6142744499159808731, 0.2239537239074707, 0]
[[0, 0, 1, 1, 0, 2, 2, 3, 0, 0, 1, 1, 0, 2, 2], 1.560549144517873428, 0.2327258586883545, 0]
[[0, 0, 1, 1, 0, 2, 2, 3, 0, 0, 1, 1, 0, 4, 3], 1.1131952779808833202, 0.22701239585876465, 0]
[[0, 0, 1, 1, 0, 2, 2, 3, 0, 2, 2, 3, 0, 0, 1], 4.548925056610280017, 0.21853184700012207, 0]
[[0, 0, 1, 1, 0, 2, 2, 3, 0, 2, 2, 3, 0, 2, 2], 7.090783663165173053, 0.21408748626708984, 0]
[[0, 0, 1, 1, 0, 2, 2, 3, 0, 2, 2, 3, 0, 4, 3], 3.2702688568974197759, 0.2217259407043457, 0]
[[0, 0, 1, 1, 0, 2, 2, 3, 0, 4, 3, 5, 0, 0, 1], 1.2054977174061049689, 0.23109221458435059, 0]
[[0, 0, 1, 1, 0, 2, 2, 3, 0, 4, 3, 5, 0, 2, 2], 1.452531950461303332, 0.2355184555053711, 0]
[[0, 0, 1, 1, 0, 2, 2, 3, 0, 4, 3, 5, 0, 4, 3], 1.8671978763909066396, 0.23698806762695312, 0]
[[0, 0, 1, 1, 0, 4, 3, 5, 0, 0, 1, 1, 0, 0, 1], 3.281979237631177263, 0.2569549083709717, 0]
[[0, 0, 1, 1, 0, 4, 3, 5, 0, 0, 1, 1, 0, 2, 2], 1.326024763687078306, 0.26870274543762207, 0]
[[0, 0, 1, 1, 0, 4, 3, 5, 0, 0, 1, 1, 0, 4, 3], 1.0877071539360025196, 0.26555919647216797, 0]
