[[0, 0, 1, 1, 0, 0, 1], 1.0145696899153829, 0.07631778717041016, 0.075735476]
[[0, 0, 1, 1, 0, 2, 2], 1.012489090236485, 0.048935890197753906, 0.048497053]
[[0, 0, 1, 1, 0, 4, 3], 1.0181368318964283, 0.1772451400756836, 0.176312555]
[[0, 2, 2, 3, 0, 0, 1], 1.0372336760774252, 0.08672094345092773, 0.086419078]
[[0, 2, 2, 3, 0, 2, 2], 1.0200343065056818, 0.025841712951660156, 0.02562505]
[[0, 2, 2, 3, 0, 4, 3], 1.0471687114102501, 0.06618905067443848, 0.065546822]
[[0, 4, 3, 5, 0, 0, 1], 1.0327152115679918, 0.15068817138671875, 0.149472946]
[[0, 4, 3, 5, 0, 2, 2], 1.037312782914408, 0.11763691902160645, 0.116402316]
[[0, 4, 3, 5, 0, 4, 3], 1.032980783894631, 0.18768072128295898, 0.186075781]
[[1, 1, 0, 0, 1, 1, 0], 1.0045854541724668, 0.0677034854888916, 0.067148483]
[[1, 1, 0, 2, 2, 3, 0], 1.053188226096587, 0.06937503814697266, 0.069068293]
[[1, 1, 0, 4, 3, 5, 0], 1.0270127307485448, 0.16772055625915527, 0.16637764]
[[2, 3, 0, 0, 1, 1, 0], 1.0132520232809037, 0.027338504791259766, 0.026917316]
[[2, 3, 0, 2, 2, 3, 0], 1.0078629480640453, 0.02543807029724121, 0.02522892]
[[2, 3, 0, 4, 3, 5, 0], 1.0157721814623193, 0.06852316856384277, 0.067421346]
[[3, 5, 0, 0, 1, 1, 0], 1.0319899216469377, 0.11008262634277344, 0.10916397]
[[3, 5, 0, 2, 2, 3, 0], 1.0311248186192223, 0.04620552062988281, 0.045462296]
[[3, 5, 0, 4, 3, 5, 0], 1.0201206623006913, 0.1801762580871582, 0.17866214]
