[[0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0], 1.0505272367588327, 0.02919602394104004, 0.028961271]
[[0, 0, 1, 1, 0, 0, 1, 1, 0, 2, 2, 3, 0], 1.0735304171364561, 0.054442644119262695, 0.054135784]
[[0, 0, 1, 1, 0, 0, 1, 1, 0, 4, 3, 5, 0], 1.0281368035458345, 0.1162872314453125, 0.115628348]
[[0, 0, 1, 1, 0, 0, 1, 1, 0, 6, 4, 7, 0], 1.0735324063881029, 0.08396673202514648, 0.083290121]
[[0, 0, 1, 1, 0, 2, 2, 3, 0, 0, 1, 1, 0], 1.0735050500646612, 0.1840059757232666, 0.183696766]
[[0, 0, 1, 1, 0, 2, 2, 3, 0, 2, 2, 3, 0], 1.073530417136456, 0.10893464088439941, 0.108598952]
[[0, 0, 1, 1, 0, 2, 2, 3, 0, 4, 3, 5, 0], 1.0734997953202736, 0.06735086441040039, 0.066684204]
[[0, 0, 1, 1, 0, 2, 2, 3, 0, 6, 4, 7, 0], 1.073505050064661, 0.09775233268737793, 0.096956969]
[[0, 0, 1, 1, 0, 4, 3, 5, 0, 0, 1, 1, 0], 1.073505050064661, 0.08743405342102051, 0.08673832]
[[0, 0, 1, 1, 0, 4, 3, 5, 0, 2, 2, 3, 0], 1.0735453182626375, 0.06915092468261719, 0.068437403]
[[0, 0, 1, 1, 0, 4, 3, 5, 0, 4, 3, 5, 0], 1.073391548980509, 0.1032567024230957, 0.102134888]
[[0, 0, 1, 1, 0, 4, 3, 5, 0, 6, 4, 7, 0], 1.0735028149334116, 0.10074019432067871, 0.09865205]
[[0, 0, 1, 1, 0, 6, 4, 7, 0, 0, 1, 1, 0], 1.0735050500646615, 0.14766883850097656, 0.147040677]
[[0, 0, 1, 1, 0, 6, 4, 7, 0, 2, 2, 3, 0], 1.0735050500646612, 0.3298211097717285, 0.329026919]
[[0, 0, 1, 1, 0, 6, 4, 7, 0, 4, 3, 5, 0], 1.073507105964052, 0.22109699249267578, 0.219970306]
[[0, 0, 1, 1, 0, 6, 4, 7, 0, 6, 4, 7, 0], 1.073505050064661, 0.10686993598937988, 0.105800315]
[[0, 2, 2, 3, 0, 0, 1, 1, 0, 0, 1, 1, 0], 1.0390518912713924, 0.20329642295837402, 0.203002435]
