[[0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0], 101.24350261879053, 0.7848806381225586, 0]
[[0, 0, 1, 1, 0, 0, 1, 1, 0, 2, 2, 3, 0], 157.66779956741328, 0.6622958183288574, 0]
[[0, 0, 1, 1, 0, 0, 1, 1, 0, 4, 3, 5, 0], 114.74834532889429, 0.9951961040496826, 0]
[[0, 0, 1, 1, 0, 2, 2, 3, 0, 0, 1, 1, 0], 292.0294922560206, 0.676067590713501, 0]
[[0, 0, 1, 1, 0, 2, 2, 3, 0, 2, 2, 3, 0], 476.3831881521181, 0.6194956302642822, 0]
[[0, 0, 1, 1, 0, 2, 2, 3, 0, 4, 3, 5, 0], 252.56311331635087, 0.8723368644714355, 0]
[[0, 0, 1, 1, 0, 4, 3, 5, 0, 0, 1, 1, 0], 238.37948365907326, 0.981389045715332, 0]
[[0, 0, 1, 1, 0, 4, 3, 5, 0, 2, 2, 3, 0], 256.61439460960617, 0.8462417125701904, 0]
[[0, 0, 1, 1, 0, 4, 3, 5, 0, 4, 3, 5, 0], 139.6172846187206, 1.2286231517791748, 0]
[[0, 2, 2, 3, 0, 0, 1, 1, 0, 0, 1, 1, 0], 93.17287268753087, 0.7926938533782959, 0]
[[0, 2, 2, 3, 0, 0, 1, 1, 0, 2, 2, 3, 0], 245.2798016516053, 0.6546311378479004, 0]
[[0, 2, 2, 3, 0, 0, 1, 1, 0, 4, 3, 5, 0], 145.9783653721125, 1.0348167419433594, 0]
[[0, 2, 2, 3, 0, 2, 2, 3, 0, 0, 1, 1, 0], 228.48773648325988, 0.6631391048431396, 0]
[[0, 2, 2, 3, 0, 2, 2, 3, 0, 2, 2, 3, 0], 266.55072151365124, 0.521477222442627, 0]
[[0, 2, 2, 3, 0, 2, 2, 3, 0, 4, 3, 5, 0], 189.991360980739, 1.2677960395812988, 0]
[[0, 2, 2, 3, 0, 4, 3, 5, 0, 0, 1, 1, 0], 187.9718817685951, 1.0909748077392578, 0]
[[0, 2, 2, 3, 0, 4, 3, 5, 0, 2, 2, 3, 0], 239.46512739915292, 1.1075692176818848, 0]
[[0, 2, 2, 3, 0, 4, 3, 5, 0, 4, 3, 5, 0], 109.73507504024305, 1.3735430240631104, 0]
[[0, 4, 3, 5, 0, 0, 1, 1, 0, 0, 1, 1, 0], 114.19451070748819, 1.367074966430664, 0]
[[0, 4, 3, 5, 0, 0, 1, 1, 0, 2, 2, 3, 0], 226.2085688121253, 0.9846887588500977, 0]
[[0, 4, 3, 5, 0, 0, 1, 1, 0, 4, 3, 5, 0], 143.9951873565093, 1.7712628841400146, 0]
[[0, 4, 3, 5, 0, 2, 2, 3, 0, 0, 1, 1, 0], 257.4645319172222, 1.0419213771820068, 0]
[[0, 4, 3, 5, 0, 2, 2, 3, 0, 2, 2, 3, 0], 296.53772552413244, 0.7331366539001465, 0]
[[0, 4, 3, 5, 0, 2, 2, 3, 0, 4, 3, 5, 0], 199.28086710734772, 1.9423236846923828, 0]
[[0, 4, 3, 5, 0, 4, 3, 5, 0, 0, 1, 1, 0], 152.8130564844151, 1.8945338726043701, 0]
[[0, 4, 3, 5, 0, 4, 3, 5, 0, 2, 2, 3, 0], 164.1219261290744, 1.5628390312194824, 0]
[[0, 4, 3, 5, 0, 4, 3, 5, 0, 4, 3, 5, 0], 70.00045167022643, 2.3358876705169678, 0]
[[1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1], 42.85562991220053, 0.7186915874481201, 0]
[[1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 2, 2], 63.15026274796673, 0.7633867263793945, 0]
[[1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 4, 3], 45.72286714321471, 0.9095265865325928, 0]
[[1, 1, 0, 0, 1, 1, 0, 2, 2, 3, 0, 0, 1], 51.0108695331836, 0.6086280345916748, 0]
[[1, 1, 0, 0, 1, 1, 0, 2, 2, 3, 0, 2, 2], 166.12037111908327, 0.627600908279419, 0]
[[1, 1, 0, 0, 1, 1, 0, 2, 2, 3, 0, 4, 3], 75.72820833734113, 1.2530055046081543, 0]
