[[0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0], 1.0267837508926652, 0.12172293663024902, 0.12066412]
[[0, 0, 1, 1, 0, 0, 1, 1, 0, 2, 2, 3, 0], 1.0191047185986581, 0.08371496200561523, 0.082881389]
[[0, 0, 1, 1, 0, 0, 1, 1, 0, 4, 3, 5, 0], 1.0332999627302368, 0.21317553520202637, 0.211274949]
[[0, 0, 1, 1, 0, 2, 2, 3, 0, 0, 1, 1, 0], 1.0020485281578975, 0.1074366569519043, 0.106557521]
[[0, 0, 1, 1, 0, 2, 2, 3, 0, 2, 2, 3, 0], 1.0097675788615788, 0.6902439594268799, 0.689396667]
[[0, 0, 1, 1, 0, 2, 2, 3, 0, 4, 3, 5, 0], 1.0152827234458404, 0.11049222946166992, 0.108951202]
[[0, 0, 1, 1, 0, 4, 3, 5, 0, 0, 1, 1, 0], 1.0337310241337587, 0.22798442840576172, 0.226263935]
[[0, 0, 1, 1, 0, 4, 3, 5, 0, 2, 2, 3, 0], 1.0362576890212387, 0.11991024017333984, 0.118389607]
[[0, 0, 1, 1, 0, 4, 3, 5, 0, 4, 3, 5, 0], 1.0437136132447564, 0.3204214572906494, 0.318006714]
[[0, 2, 2, 3, 0, 0, 1, 1, 0, 0, 1, 1, 0], 1.0397648206524952, 0.05483245849609375, 0.053982769]
[[0, 2, 2, 3, 0, 0, 1, 1, 0, 2, 2, 3, 0], 1.039107947989771, 0.061309814453125, 0.060685665]
[[0, 2, 2, 3, 0, 0, 1, 1, 0, 4, 3, 5, 0], 1.0367951884672322, 0.10428762435913086, 0.102759634]
[[0, 2, 2, 3, 0, 2, 2, 3, 0, 0, 1, 1, 0], 1.0492758202791592, 0.05094122886657715, 0.050287633]
[[0, 2, 2, 3, 0, 2, 2, 3, 0, 2, 2, 3, 0], 1.0561152783201193, 0.05002713203430176, 0.049585293]
[[0, 2, 2, 3, 0, 2, 2, 3, 0, 4, 3, 5, 0], 1.0517451081624887, 0.08298039436340332, 0.081657244]
[[0, 2, 2, 3, 0, 4, 3, 5, 0, 0, 1, 1, 0], 1.0243673369053141, 0.08810853958129883, 0.086517546]
[[0, 2, 2, 3, 0, 4, 3, 5, 0, 2, 2, 3, 0], 1.0261050465067136, 0.12660694122314453, 0.1251222]
[[0, 2, 2, 3, 0, 4, 3, 5, 0, 4, 3, 5, 0], 1.0433313607897639, 0.17957496643066406, 0.177376445]
[[0, 4, 3, 5, 0, 0, 1, 1, 0, 0, 1, 1, 0], 1.0488939500408978, 0.1858365535736084, 0.184095738]
[[0, 4, 3, 5, 0, 0, 1, 1, 0, 2, 2, 3, 0], 1.0306684294448383, 0.13052725791931152, 0.128970819]
[[0, 4, 3, 5, 0, 0, 1, 1, 0, 4, 3, 5, 0], 1.0418681950419972, 0.2618844509124756, 0.259457535]
[[0, 4, 3, 5, 0, 2, 2, 3, 0, 0, 1, 1, 0], 1.032744509558596, 0.14067435264587402, 0.139104032]
[[0, 4, 3, 5, 0, 2, 2, 3, 0, 2, 2, 3, 0], 1.034168928882405, 0.12906336784362793, 0.127669273]
