[[0, 1, 2, 4, 0, 1, 2, 4, 0, 1, 2, 4, 0, 1, 2], 1.0055323879016176, 0.8950600624084473, 0]
[[0, 1, 2, 4, 0, 1, 2, 4, 0, 1, 2, 4, 0, 0, 1], 1.0337039606264922, 0.9349961280822754, 0]
[[0, 1, 2, 4, 0, 1, 2, 4, 0, 1, 2, 4, 0, 2, 3], 1.1066943634880684, 0.9165492057800293, 0]
[[0, 1, 2, 4, 0, 1, 2, 4, 0, 0, 1, 3, 0, 1, 2], 1.080442071581368, 1.0081419944763184, 0]
[[0, 1, 2, 4, 0, 1, 2, 4, 0, 0, 1, 3, 0, 0, 1], 1.128622862144327, 1.2194504737854004, 0]
[[0, 1, 2, 4, 0, 1, 2, 4, 0, 0, 1, 3, 0, 2, 3], 1.279357177948197, 1.0512433052062988, 0]
[[0, 1, 2, 4, 0, 1, 2, 4, 0, 2, 3, 5, 0, 1, 2], 1.031940948418816, 0.959418535232544, 0]
[[0, 1, 2, 4, 0, 1, 2, 4, 0, 2, 3, 5, 0, 2, 3], 1.0225278925357215, 1.033496379852295, 0]
[[0, 0, 1, 3, 0, 1, 2, 4, 0, 1, 2, 4, 0, 1, 2], 1.040425241576564, 0.9887189865112305, 0]
[[0, 0, 1, 3, 0, 1, 2, 4, 0, 1, 2, 4, 0, 0, 1], 1.022360407790906, 1.0322864055633545, 0]
[[0, 0, 1, 3, 0, 1, 2, 4, 0, 1, 2, 4, 0, 2, 3], 1.0824110557987046, 1.0941059589385986, 0]
[[0, 0, 1, 3, 0, 0, 1, 3, 0, 0, 1, 3, 0, 1, 2], 1.0458809900407127, 1.1956946849822998, 0]
[[0, 0, 1, 3, 0, 0, 1, 3, 0, 0, 1, 3, 0, 0, 1], 1.1349758625005486, 1.211866855621338, 0]
[[0, 0, 1, 3, 0, 0, 1, 3, 0, 0, 1, 3, 0, 2, 3], 1.1554009297422696, 1.2216699123382568, 0]
[[0, 0, 1, 3, 0, 0, 1, 3, 0, 2, 3, 5, 0, 1, 2], 1.1981552392132175, 1.153080701828003, 0]
[[0, 0, 1, 3, 0, 0, 1, 3, 0, 2, 3, 5, 0, 2, 3], 1.1722038933665337, 1.0975065231323242, 0]
[[0, 0, 1, 3, 0, 2, 3, 5, 0, 2, 3, 5, 0, 1, 2], 1.1178754459306082, 1.0253546237945557, 0]
[[0, 0, 1, 3, 0, 2, 3, 5, 0, 2, 3, 5, 0, 2, 3], 1.5222115757606016, 1.021451473236084, 0]
[[0, 2, 3, 5, 0, 1, 2, 4, 0, 1, 2, 4, 0, 1, 2], 1.0959020200713236, 0.9610047340393066, 0]
[[0, 2, 3, 5, 0, 1, 2, 4, 0, 1, 2, 4, 0, 0, 1], 1.073572325379684, 0.9665699005126953, 0]
[[0, 2, 3, 5, 0, 1, 2, 4, 0, 1, 2, 4, 0, 2, 3], 1.100655169343462, 0.9530885219573975, 0]
[[0, 2, 3, 5, 0, 0, 1, 3, 0, 0, 1, 3, 0, 1, 2], 1.0737790145142847, 1.0760447978973389, 0]
[[0, 2, 3, 5, 0, 0, 1, 3, 0, 0, 1, 3, 0, 0, 1], 1.0747560330085926, 1.3433799743652344, 0]
[[0, 2, 3, 5, 0, 0, 1, 3, 0, 0, 1, 3, 0, 2, 3], 1.115858602678367, 1.1218736171722412, 0]
[[0, 2, 3, 5, 0, 0, 1, 3, 0, 2, 3, 5, 0, 1, 2], 1.3136922876497474, 1.0236568450927734, 0]
[[0, 2, 3, 5, 0, 0, 1, 3, 0, 2, 3, 5, 0, 2, 3], 1.4085076696349583, 1.068716049194336, 0]
[[0, 2, 3, 5, 0, 2, 3, 5, 0, 0, 1, 3, 0, 1, 2], 1.1068182879670618, 1.1484978199005127, 0]
[[0, 2, 3, 5, 0, 2, 3, 5, 0, 0, 1, 3, 0, 2, 3], 1.1913043003984687, 1.0327537059783936, 0]
[[0, 2, 3, 5, 0, 2, 3, 5, 0, 2, 3, 5, 0, 1, 2], 1.2076906582207858, 0.953317403793335, 0]
[[0, 2, 3, 5, 0, 2, 3, 5, 0, 2, 3, 5, 0, 2, 3], 1.0852674601494374, 1.112607717514038, 0]
[[1, 3, 0, 1, 2, 4, 0, 1, 2, 4, 0, 1, 2, 4, 0], 1.0392361678128652, 0.9708852767944336, 0]
[[1, 3, 0, 1, 2, 4, 0, 1, 2, 4, 0, 0, 1, 3, 0], 1.132812706406009, 1.0315330028533936, 0]
[[1, 3, 0, 1, 2, 4, 0, 1, 2, 4, 0, 2, 3, 5, 0], 1.1597018137642525, 1.1027708053588867, 0]
[[1, 3, 0, 0, 1, 3, 0, 1, 2, 4, 0, 1, 2, 4, 0], 1.000492241163609, 1.063948392868042, 0]
[[1, 3, 0, 0, 1, 3, 0, 0, 1, 3, 0, 0, 1, 3, 0], 1.09996681065147, 1.2133052349090576, 0]
[[1, 3, 0, 0, 1, 3, 0, 0, 1, 3, 0, 2, 3, 5, 0], 1.158874483582627, 1.1944975852966309, 0]
[[3, 5, 0, 1, 2, 4, 0, 1, 2, 4, 0, 1, 2, 4, 0], 1.0429360702266257, 0.9049005508422852, 0]
[[3, 5, 0, 1, 2, 4, 0, 1, 2, 4, 0, 0, 1, 3, 0], 1.1357583175995771, 0.9920659065246582, 0]
[[3, 5, 0, 1, 2, 4, 0, 1, 2, 4, 0, 2, 3, 5, 0], 1.2586583622777958, 0.9182167053222656, 0]
[[3, 5, 0, 1, 2, 4, 0, 0, 1, 3, 0, 0, 1, 3, 0], 1.0395650844789195, 1.1026227474212646, 0]
[[3, 5, 0, 1, 2, 4, 0, 0, 1, 3, 0, 2, 3, 5, 0], 1.2903887054288623, 1.1145775318145752, 0]
[[3, 5, 0, 0, 1, 3, 0, 1, 2, 4, 0, 1, 2, 4, 0], 1.1560318997051515, 0.9989683628082275, 0]
[[3, 5, 0, 0, 1, 3, 0, 1, 2, 4, 0, 2, 3, 5, 0], 1.2127815548267025, 1.0285117626190186, 0]
[[3, 5, 0, 0, 1, 3, 0, 0, 1, 3, 0, 0, 1, 3, 0], 1.0312422819556841, 1.1722607612609863, 0]
[[3, 5, 0, 0, 1, 3, 0, 0, 1, 3, 0, 2, 3, 5, 0], 1.1947139568560985, 1.1234192848205566, 0]
[[3, 5, 0, 0, 1, 3, 0, 2, 3, 5, 0, 0, 1, 3, 0], 1.0940784535630246, 1.1105785369873047, 0]
[[3, 5, 0, 0, 1, 3, 0, 2, 3, 5, 0, 2, 3, 5, 0], 1.2746897122383432, 1.0488526821136475, 0]
[[3, 5, 0, 2, 3, 5, 0, 1, 2, 4, 0, 1, 2, 4, 0], 1.1195174139503474, 0.9395296573638916, 0]
[[3, 5, 0, 2, 3, 5, 0, 1, 2, 4, 0, 2, 3, 5, 0], 1.0510414824814251, 0.9739360809326172, 0]
[[3, 5, 0, 2, 3, 5, 0, 0, 1, 3, 0, 0, 1, 3, 0], 1.0328965427343526, 1.1291179656982422, 0]
[[3, 5, 0, 2, 3, 5, 0, 0, 1, 3, 0, 2, 3, 5, 0], 1.0201630117105835, 1.0460679531097412, 0]
[[3, 5, 0, 2, 3, 5, 0, 2, 3, 5, 0, 0, 1, 3, 0], 1.0885312139470182, 1.0585482120513916, 0]
[[3, 5, 0, 2, 3, 5, 0, 2, 3, 5, 0, 2, 3, 5, 0], 1.4178847589621526, 1.0217435359954834, 0]
[[2, 4, 0, 1, 2, 4, 0, 1, 2, 4, 0, 1, 2, 4, 0], 1.0016842211933796, 0.9256021976470947, 0]
[[2, 4, 0, 1, 2, 4, 0, 1, 2, 4, 0, 0, 1, 3, 0], 1.1122864325548494, 1.043623447418213, 0]
[[2, 4, 0, 1, 2, 4, 0, 1, 2, 4, 0, 2, 3, 5, 0], 1.1105548165796166, 0.9546730518341064, 0]
[[2, 4, 0, 1, 2, 4, 0, 0, 1, 3, 0, 1, 2, 4, 0], 1.019957001547813, 1.0055994987487793, 0]
[[2, 4, 0, 1, 2, 4, 0, 0, 1, 3, 0, 0, 1, 3, 0], 1.0580866746228594, 1.0888381004333496, 0]
[[2, 4, 0, 1, 2, 4, 0, 0, 1, 3, 0, 2, 3, 5, 0], 1.142472291169519, 1.0151968002319336, 0]
[[2, 4, 0, 1, 2, 4, 0, 2, 3, 5, 0, 1, 2, 4, 0], 1.4554500575115805, 0.9288525581359863, 0]
[[2, 4, 0, 1, 2, 4, 0, 2, 3, 5, 0, 0, 1, 3, 0], 1.0414712600355713, 1.1294054985046387, 0]
[[2, 4, 0, 1, 2, 4, 0, 2, 3, 5, 0, 2, 3, 5, 0], 1.0862144448768671, 1.003659725189209, 0]
[[2, 4, 0, 0, 1, 3, 0, 1, 2, 4, 0, 1, 2, 4, 0], 1.427760978973212, 1.0540661811828613, 0]
[[2, 4, 0, 0, 1, 3, 0, 1, 2, 4, 0, 0, 1, 3, 0], 1.0581056905932578, 1.1014211177825928, 0]
[[2, 4, 0, 0, 1, 3, 0, 1, 2, 4, 0, 2, 3, 5, 0], 1.1119667561676123, 1.0330066680908203, 0]
[[2, 4, 0, 0, 1, 3, 0, 0, 1, 3, 0, 1, 2, 4, 0], 1.1184597041775035, 1.1083776950836182, 0]
[[2, 4, 0, 0, 1, 3, 0, 0, 1, 3, 0, 0, 1, 3, 0], 1.0031158494239616, 1.2710325717926025, 0]
[[2, 4, 0, 0, 1, 3, 0, 0, 1, 3, 0, 2, 3, 5, 0], 1.3147679175466653, 1.1245856285095215, 0]
[[2, 4, 0, 0, 1, 3, 0, 2, 3, 5, 0, 1, 2, 4, 0], 1.0939293831628962, 1.0211892127990723, 0]
[[2, 4, 0, 0, 1, 3, 0, 2, 3, 5, 0, 0, 1, 3, 0], 1.236039432472613, 1.1185264587402344, 0]
[[2, 4, 0, 0, 1, 3, 0, 2, 3, 5, 0, 2, 3, 5, 0], 1.3400262109863916, 1.0418765544891357, 0]
[[2, 4, 0, 2, 3, 5, 0, 1, 2, 4, 0, 1, 2, 4, 0], 1.4295216161240971, 0.9292984008789062, 0]
[[2, 4, 0, 2, 3, 5, 0, 1, 2, 4, 0, 0, 1, 3, 0], 1.1361256207367674, 1.0196702480316162, 0]
[[2, 4, 0, 2, 3, 5, 0, 1, 2, 4, 0, 2, 3, 5, 0], 1.4565607121394957, 0.9542722702026367, 0]
[[2, 4, 0, 2, 3, 5, 0, 0, 1, 3, 0, 1, 2, 4, 0], 1.6231494389484045, 1.0137479305267334, 0]
[[2, 4, 0, 2, 3, 5, 0, 0, 1, 3, 0, 0, 1, 3, 0], 1.0138607203844283, 1.1065576076507568, 0]
[[2, 4, 0, 2, 3, 5, 0, 0, 1, 3, 0, 2, 3, 5, 0], 1.1952801003574443, 1.0492901802062988, 0]
